"user_id","has_applied","v1","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v2","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v3","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v4","v40","v41","v42","v43","v44","v45","v46","v47","v48","v49","v5","v50","v51","v52","v53","v54","v55","v56","v6","v7","v8","v9"
"U20",1,0.333430563099682,0.648975237971172,0.0417178282514215,0.30864932294935,0.910568354651332,0.3073087525554,0.204561269376427,0.168411285383627,0.2577200664673,0.988669402431697,0.194459266029298,0.0773886998649687,0.379636412719265,0.706184214912355,0.143252640496939,0.0992420469410717,0.0475807224866003,0.5577004221268,0.788115012226626,0.377467324957252,0.925643265480176,0.72864495543763,0.225654223700985,0.444588443264365,0.665482921293005,NA,0.543541383929551,0.0454099324997514,0.608746652491391,0.994691910687834,0.623344911728054,0.919640836073086,0.0586549867875874,0.279565086122602,0.843418426811695,0.602162988623604,0.915635208133608,0.0888248481787741,0.962166716810316,0.57475967053324,0.653561390237883,0.599546959623694,0.817805807339028,0.0293104730080813,0.507419160334393,0.991208679741248,0.94452439667657,0.227548454888165,0.77758272504434,0.380748758092523,0.205853801919147,0.356297397520393,0.229581870837137,0.753775364952162,0.00701506622135639,0.0554065713658929
"U21",1,0.880379067268223,NA,0.227426748722792,0.313473806949332,0.798013866413385,0.0979103147983551,0.67658876744099,0.0232878311071545,0.440592106664553,0.941293763229623,NA,0.0922944056801498,0.906305196462199,0.258234567241743,0.455937329446897,0.283752370392904,0.831159672699869,NA,NA,0.285305516794324,0.255891565931961,NA,0.755404348252341,0.0329643764998764,0.225520991254598,0.366895062383264,0.596307918429375,0.244243920082226,0.163919329410419,0.0700011062435806,0.282950560096651,0.0349530403036624,0.793046743376181,0.456853900337592,0.712057548575103,0.0147485872730613,0.490364548517391,0.372366513358429,0.493914394406602,0.622328140540048,0.44104912201874,0.504922064486891,0.105751757975668,0.454773235367611,0.723199965897948,0.6626183798071,0.620207439409569,0.89229752169922,0.210790035547689,0.0489045174326748,0.308023396879435,0.396111801965162,0.213659428525716,0.488034297944978,0.0628999434411526,0.482451115036383
"U22",1,0.972021526424214,0.361618836643174,0.243084614165127,0.835159809095785,0.0562242630403489,0.378040455980226,0.467068567639217,0.872232710011303,0.948414413258433,0.388447825796902,0.492375413887203,0.17591190780513,0.912733207689598,0.612630968447775,0.10779194184579,0.801130192819983,0.774822080042213,NA,0.672566256253049,0.170545052504167,0.938651528209448,0.241313517326489,0.985898518469185,NA,0.861893181689084,0.773372600786388,0.97341322619468,0.342919229064137,0.142119035357609,0.331956274108961,0.468066440429538,0.0639345734380186,0.709772015921772,0.00208989111706614,0.496738832443953,0.309927912196144,0.726179360412061,0.405600101687014,0.859842808218673,0.0185254029929638,0.484869016800076,0.580673807067797,0.65660089161247,0.101912298938259,0.117470161756501,0.846920797135681,0.143060672096908,0.306086893193424,0.31532751233317,0.552028615027666,0.832287876633927,0.685469791991636,0.770794878713787,0.578688378678635,0.905928737716749,0.093052671989426
"U23",1,0.905641035642475,0.352891412796453,0.525749891065061,0.713618783745915,0.380944689968601,0.533319822978228,0.548934772377834,0.430445512291044,0.276293427217752,0.286146320169792,0.00911240326240659,0.530546604422852,0.85252452804707,0.614096648292616,0.232296111062169,0.227170782163739,0.828921604901552,0.816884960746393,0.613407565513626,0.599969242699444,0.0268335246946663,0.401713918894529,0.344554872717708,0.0699450604151934,0.633461271412671,0.77692284504883,0.489677967736498,0.319433747790754,0.383440852630883,0.117794042918831,0.87688997737132,0.421858489047736,0.124435951001942,0.583927737548947,0.750031311064959,0.00781998015008867,0.261408368358389,0.962439695373178,0.118807754712179,0.707076174439862,0.353655629558489,NA,0.901624649064615,0.938263768097386,0.998684118734673,0.791994194034487,0.206464593764395,0.557374631520361,0.974677229532972,0.285474115982652,0.699391008820385,0.402921407483518,0.116542300209403,0.540151715744287,0.99131918256171,0.270682685775682
"U24",1,0.518304257420823,0.0283206612803042,0.239369571907446,0.782347782049328,0.494797480525449,0.832898758584633,0.387560637900606,0.2106938152574,0.143747916212305,0.00818990729749203,0.999396326253191,0.250222239177674,0.507269965019077,0.0308222768362612,0.332821344025433,0.0422143845353276,0.180499266367406,0.112712878501043,0.401927292346954,0.737797764828429,0.417837979737669,0.524334284476936,0.235515927430242,NA,0.0855215596966445,0.161032490199432,0.0111240481492132,0.808109679026529,0.480363036505878,0.917966623790562,0.147422758629546,0.867444538045675,0.689114291453734,0.32057494437322,0.224081506719813,0.472856673877686,NA,0.0965578155592084,0.696984718320891,0.394437654176727,0.761601357953623,0.928106016712263,0.439084418118,0.141358171124011,0.582727471366525,0.736292954534292,0.406962115317583,0.178442498436198,0.662135638063774,0.20172421913594,0.604672305751592,0.293719205539674,0.978968182113022,0.60010530333966,0.419861102942377,0.614464930025861
"U25",1,0.345089626032859,0.960616946686059,0.288912808289751,0.294424840714782,0.185303160687909,0.547674900153652,0.757592072244734,0.589568332303315,0.643136305967346,0.564813019707799,0.191056785639375,0.365024141967297,0.906337345251814,0.499962957110256,0.334599069785327,0.635020080022514,0.908597722183913,NA,0.899008648470044,0.571710599120706,0.48056659521535,NA,0.140522366389632,NA,0.626632133033127,0.483110914938152,0.628547673113644,0.872206787811592,0.0856923272367567,0.131520271999761,0.904681103304029,0.268986477283761,0.836752422852442,0.8494145241566,0.00972892763093114,0.422404703684151,0.688160481629893,0.18870091997087,0.63024858222343,0.648342375643551,NA,0.410401014843956,0.570866693276912,0.775163128739223,0.0378326512873173,0.980672135949135,0.851715173572302,0.642485843040049,0.383276220876724,0.406026645796373,0.451353838667274,0.0169226501602679,0.098634221823886,0.839216775260866,0.532944602426142,0.193411997985095
"U26",1,0.627193117747083,0.813549704616889,0.957222488010302,0.05013473238796,0.567782543133944,0.194040198810399,0.0561739653348923,0.601852746447548,0.758205641526729,0.141570191597566,0.436486270278692,0.602307990891859,0.553497794549912,0.0885671647265553,0.71778063941747,0.506191753549501,0.424068048363551,0.072517565684393,0.339306699112058,0.432143348501995,0.811882585054263,0.422229672549292,0.55048843449913,0.739771790569648,0.0691809291020036,0.698877876391634,0.52304057450965,0.571166484849527,0.359291321132332,0.615462684305385,0.585340475663543,0.368976137600839,0.331350748660043,0.283774929586798,0.200906190788373,0.0202581509947777,0.887626962270588,0.522946204757318,0.575511828297749,0.116083614295349,0.604138639522716,0.312355922767892,0.0573486692737788,0.0249763107858598,0.43378077656962,0.426782789407298,0.0960917209740728,0.587631974136457,0.666768102906644,0.836804939666763,0.850981761934236,0.990888646803796,0.773429787252098,0.535235506715253,0.0299923080019653,0.109177495585755
"U27",1,0.170811442658305,0.965501404134557,0.418766110436991,0.542969162110239,0.0653125131502748,0.340952891623601,0.373683158308268,0.616627809591591,0.695660442346707,0.796215576585382,0.169552548089996,0.885884748538956,0.31516645103693,0.497067709453404,0.379371682414785,0.984765949426219,0.552237074356526,0.56018580077216,0.100910139037296,0.771486500045285,0.852659849682823,0.476473432034254,0.572134498506784,0.779682428808883,0.453885750146583,0.876916319131851,0.509785922709852,0.739602288929746,0.270566131919622,0.199690406443551,0.489119878970087,0.422353108413517,0.362213274464011,0.527233454864472,NA,0.499761367449537,0.162349385442212,0.0290353985037655,0.790644198656082,0.739263027207926,0.538398746401072,0.873811522964388,0.493284130236134,0.795077543240041,0.745705922832713,0.817238558083773,0.276563676306978,0.599325800547376,0.485878522973508,0.544106045505032,0.0599341432098299,0.389543574303389,0.0986601545009762,0.418596688192338,0.0762560409493744,0.936259668786079
"U28",1,0.595011210301891,0.614132361020893,0.397451917408034,0.329857799923047,0.0399105371907353,0.984924933640286,0.866871058708057,0.613103336188942,0.759791677817702,0.00315466988831758,0.712340013822541,0.118051643949002,0.971425802679732,0.276156153529882,0.74757622461766,0.273396033095196,0.0799679670017213,NA,0.786564360838383,0.0258363194297999,0.856985516380519,0.514212965266779,0.131168405059725,0.0136971520259976,0.0120700499974191,0.39385414798744,0.946097729029134,0.939593079034239,0.759313916554675,0.735797458793968,0.735554285114631,0.594876056304201,0.504010827979073,0.319353013765067,0.252316873986274,0.156695276731625,0.529934225836769,0.328060251427814,0.672669416293502,0.186290345154703,0.822047150926664,0.69064460718073,0.590274551417679,0.696185021428391,0.377551368670538,0.499407542636618,0.888615792384371,0.787174270488322,0.521828865399584,0.633339512627572,0.752959256991744,0.583594705443829,0.557534890715033,0.962451965780929,0.508033527294174,0.861463019158691
"U29",1,0.140204820549116,0.820970677770674,0.600190565222874,0.802322054281831,0.71497513144277,0.86409516306594,0.336307877441868,0.11505743698217,0.297215441474691,0.442661260953173,0.291356085566804,0.308895470807329,NA,0.961988838156685,0.749001333722845,0.631808242760599,0.632252483163029,0.351591338170692,0.0546286934986711,0.314791848184541,0.587526573333889,0.0948603739961982,0.520513098686934,NA,0.185568114276975,0.703649359289557,0.137819765135646,0.173633394995704,0.778846399858594,0.833926972933114,0.32546864869073,NA,0.199634722201154,0.649877412244678,0.171004397561774,0.585554144112393,0.420130241196603,0.275752506684512,0.891890361672267,0.406737125944346,0.832766892155632,0.587905529886484,0.587115396512672,0.131873141508549,0.938963741296902,0.784744807519019,0.728255775291473,0.308682693867013,0.542680761078373,0.01634057960473,0.558643773430958,0.417555551277474,0.715161378262565,0.122313384665176,0.724202610785142,0.677439470775425
"U30",1,0.402505132835358,0.122950871475041,0.444435390410945,0.510805926984176,0.482685445109382,0.0224426626227796,0.590299324830994,0.362974137999117,0.170428594108671,0.30845897574909,0.561020898632705,0.565604358213022,0.567144565749913,0.684848703909665,0.21531129302457,0.693282552761957,0.474599002860487,0.928229967132211,0.13067757897079,0.507511857897043,0.0908889039419591,0.686998600373045,0.22337627527304,NA,0.181562912184745,0.54828779026866,0.040661992970854,0.472453742753714,0.652489546686411,0.858332281699404,0.563152411952615,0.473811229225248,0.0793074483517557,0.581114536384121,0.827634534332901,0.398296542931348,0.59992284909822,0.625362024875358,0.885431038914248,0.157998902723193,0.682880909414962,0.0949102244339883,0.879278542939574,0.208821510430425,0.979336015414447,0.499121764209121,0.879410575842485,0.972116841236129,0.966534444596618,0.066701709292829,0.949953781673685,0.239079811610281,0.114892374258488,0.454794292338192,0.893836265197024,0.447520983638242
